second_entry_pct,sl_pct,trail_pct,tp_pct,tp_pct_after_second,max_hold_days,q4_ret,q3_ret,q4_pnl,q3_pnl,q4_n,q3_n,worst_trade_pct,score_worse,sum_ret
-15.0,8.0,10.0,10,,60.0,2.7,-2.81,19542,-13761,15,10,-10.2,-2.81,-0.11
-15.0,8.0,10.0,10,,75.0,2.7,-2.81,19542,-13761,15,10,-10.2,-2.81,-0.11
-15.0,8.0,10.0,10,,,2.7,-2.81,19542,-13761,15,10,-10.2,-2.81,-0.11
-15.0,8.0,10.0,10,0.0,60.0,2.7,-2.81,19542,-13761,15,10,-10.2,-2.81,-0.11
-15.0,8.0,10.0,10,0.0,75.0,2.7,-2.81,19542,-13761,15,10,-10.2,-2.81,-0.11
-15.0,8.0,10.0,10,0.0,,2.7,-2.81,19542,-13761,15,10,-10.2,-2.81,-0.11
10.0,8.0,15.0,10,,60.0,4.02,-2.83,46772,-19448,15,10,-10.2,-2.83,1.19
10.0,8.0,15.0,10,,75.0,4.02,-2.83,46772,-19448,15,10,-10.2,-2.83,1.19
10.0,8.0,15.0,10,,,4.02,-2.83,46772,-19448,15,10,-10.2,-2.83,1.19
-20.0,,,20,,60.0,8.88,-2.84,64205,-19521,15,10,-25.1,-2.84,6.04
-10.0,,10.0,20,,60.0,3.6,-2.84,27738,-16672,15,10,-8.6,-2.84,0.76
-10.0,,10.0,20,,75.0,3.6,-2.84,27738,-16672,15,10,-8.6,-2.84,0.76
-10.0,,10.0,20,,,3.6,-2.84,27738,-16672,15,10,-8.6,-2.84,0.76
-10.0,10.0,10.0,20,,60.0,3.6,-2.84,27738,-16672,15,10,-8.6,-2.84,0.76
-10.0,10.0,10.0,20,,75.0,3.6,-2.84,27738,-16672,15,10,-8.6,-2.84,0.76
-10.0,10.0,10.0,20,,,3.6,-2.84,27738,-16672,15,10,-8.6,-2.84,0.76
-10.0,15.0,10.0,20,,60.0,3.6,-2.84,27738,-16672,15,10,-8.6,-2.84,0.76
-10.0,15.0,10.0,20,,75.0,3.6,-2.84,27738,-16672,15,10,-8.6,-2.84,0.76
-10.0,15.0,10.0,20,,,3.6,-2.84,27738,-16672,15,10,-8.6,-2.84,0.76
,,10.0,10,,60.0,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
,,10.0,10,,75.0,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
,,10.0,10,,,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
,10.0,10.0,10,,60.0,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
,10.0,10.0,10,,75.0,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
,10.0,10.0,10,,,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
,15.0,10.0,10,,60.0,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
,15.0,10.0,10,,75.0,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
,15.0,10.0,10,,,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-20.0,,10.0,10,,60.0,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-20.0,,10.0,10,,75.0,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-20.0,,10.0,10,,,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-20.0,,10.0,10,0.0,60.0,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-20.0,,10.0,10,0.0,75.0,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-20.0,,10.0,10,0.0,,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-20.0,10.0,10.0,10,,60.0,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-20.0,10.0,10.0,10,,75.0,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-20.0,10.0,10.0,10,,,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-20.0,10.0,10.0,10,0.0,60.0,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-20.0,10.0,10.0,10,0.0,75.0,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-20.0,10.0,10.0,10,0.0,,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-20.0,15.0,10.0,10,,60.0,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-20.0,15.0,10.0,10,,75.0,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-20.0,15.0,10.0,10,,,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-20.0,15.0,10.0,10,0.0,60.0,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-20.0,15.0,10.0,10,0.0,75.0,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-20.0,15.0,10.0,10,0.0,,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-15.0,,10.0,10,,60.0,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-15.0,,10.0,10,,75.0,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-15.0,,10.0,10,,,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-15.0,,10.0,10,0.0,60.0,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-15.0,,10.0,10,0.0,75.0,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-15.0,,10.0,10,0.0,,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-15.0,10.0,10.0,10,,60.0,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-15.0,10.0,10.0,10,,75.0,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-15.0,10.0,10.0,10,,,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-15.0,10.0,10.0,10,0.0,60.0,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-15.0,10.0,10.0,10,0.0,75.0,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-15.0,10.0,10.0,10,0.0,,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-15.0,15.0,10.0,10,,60.0,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-15.0,15.0,10.0,10,,75.0,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-15.0,15.0,10.0,10,,,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-15.0,15.0,10.0,10,0.0,60.0,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-15.0,15.0,10.0,10,0.0,75.0,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-15.0,15.0,10.0,10,0.0,,2.59,-2.84,18698,-13902,15,10,-10.2,-2.84,-0.26
-5.0,,10.0,15,,30.0,1.51,-2.84,13668,-22035,15,10,-7.9,-2.84,-1.33
-5.0,8.0,10.0,15,,30.0,1.51,-2.84,13668,-22035,15,10,-7.9,-2.84,-1.33
-5.0,10.0,10.0,15,,30.0,1.51,-2.84,13668,-22035,15,10,-7.9,-2.84,-1.33
-5.0,15.0,10.0,15,,30.0,1.51,-2.84,13668,-22035,15,10,-7.9,-2.84,-1.33
10.0,15.0,,10,0.0,75.0,2.67,-2.85,32365,-19597,15,10,-15.0,-2.85,-0.19
10.0,15.0,,15,0.0,75.0,2.67,-2.85,32365,-19597,15,10,-15.0,-2.85,-0.19
10.0,15.0,,20,0.0,75.0,2.67,-2.85,32365,-19597,15,10,-15.0,-2.85,-0.19
10.0,10.0,15.0,10,,30.0,0.77,-2.85,8612,-18144,15,10,-10.2,-2.85,-2.08
-10.0,8.0,15.0,15,,60.0,4.7,-2.86,33955,-15328,15,10,-8.1,-2.86,1.84
-10.0,8.0,15.0,15,,75.0,4.7,-2.86,33955,-15328,15,10,-8.1,-2.86,1.84
-10.0,8.0,15.0,15,,,4.7,-2.86,33955,-15328,15,10,-8.1,-2.86,1.84
10.0,,,10,0.0,60.0,3.3,-2.86,40051,-19633,15,10,-20.1,-2.86,0.44
10.0,,,15,0.0,60.0,3.3,-2.86,40051,-19633,15,10,-20.1,-2.86,0.44
10.0,,,20,0.0,60.0,3.3,-2.86,40051,-19633,15,10,-20.1,-2.86,0.44
,15.0,,10,,75.0,4.66,-2.87,33714,-14055,15,10,-15.0,-2.87,1.79
-20.0,15.0,,10,,75.0,4.66,-2.87,33714,-14055,15,10,-15.0,-2.87,1.79
-20.0,15.0,,10,0.0,75.0,4.66,-2.87,33714,-14055,15,10,-15.0,-2.87,1.79
-5.0,10.0,15.0,10,,30.0,4.07,-2.87,40894,-22245,15,10,-10.0,-2.87,1.2
,,,10,,60.0,5.73,-2.88,41401,-14091,15,10,-20.1,-2.88,2.84
-5.0,8.0,15.0,10,,60.0,1.93,-2.88,20347,-22348,15,10,-8.0,-2.88,-0.95
-5.0,8.0,15.0,10,,75.0,1.81,-2.88,19129,-22348,15,10,-8.0,-2.88,-1.07
-5.0,8.0,15.0,10,,,1.81,-2.88,19129,-22348,15,10,-8.0,-2.88,-1.07
-10.0,10.0,,10,,75.0,5.16,-2.89,47455,-22682,15,10,-10.2,-2.89,2.27
-10.0,10.0,,20,0.0,30.0,2.54,-2.89,22120,-22710,15,10,-10.0,-2.89,-0.35
-5.0,8.0,,10,,60.0,1.9,-2.89,20036,-22448,15,10,-8.0,-2.89,-0.99
-5.0,8.0,,10,,75.0,1.78,-2.89,18818,-22448,15,10,-8.0,-2.89,-1.11
-5.0,8.0,,10,,,1.78,-2.89,18818,-22448,15,10,-8.0,-2.89,-1.11
-10.0,,15.0,20,,60.0,8.02,-2.9,73829,-22793,15,10,-9.7,-2.9,5.12
-10.0,10.0,15.0,20,,60.0,8.02,-2.9,73829,-22793,15,10,-9.7,-2.9,5.12
-10.0,15.0,15.0,20,,60.0,8.02,-2.9,73829,-22793,15,10,-9.7,-2.9,5.12
-15.0,15.0,,20,0.0,,7.92,-2.9,61223,-22718,15,10,-15.1,-2.9,5.02
10.0,,15.0,20,,,5.69,-2.9,69001,-21198,15,10,-14.4,-2.9,2.78
10.0,15.0,15.0,20,,,5.69,-2.9,69001,-21198,15,10,-14.4,-2.9,2.78
,10.0,,20,,30.0,2.05,-2.91,14846,-14254,15,10,-10.2,-2.91,-0.86
-20.0,10.0,,20,,30.0,2.05,-2.91,14846,-14254,15,10,-10.2,-2.91,-0.86
-20.0,10.0,,20,0.0,30.0,2.05,-2.91,14846,-14254,15,10,-10.2,-2.91,-0.86
-15.0,10.0,,20,,30.0,2.05,-2.91,14846,-14254,15,10,-10.2,-2.91,-0.86
-15.0,10.0,,20,0.0,30.0,2.05,-2.91,14846,-14254,15,10,-10.2,-2.91,-0.86
,10.0,15.0,20,,60.0,4.53,-2.92,32786,-14271,15,10,-10.2,-2.92,1.62
-20.0,10.0,15.0,20,,60.0,4.53,-2.92,32786,-14271,15,10,-10.2,-2.92,1.62
-20.0,10.0,15.0,20,0.0,60.0,4.53,-2.92,32786,-14271,15,10,-10.2,-2.92,1.62
-15.0,10.0,15.0,20,,60.0,4.53,-2.92,32786,-14271,15,10,-10.2,-2.92,1.62
-15.0,10.0,15.0,20,0.0,60.0,4.53,-2.92,32786,-14271,15,10,-10.2,-2.92,1.62
-5.0,10.0,,10,,30.0,3.84,-2.92,38599,-22664,15,10,-10.0,-2.92,0.92
,,15.0,20,,30.0,3.3,-2.92,23875,-14275,15,10,-14.4,-2.92,0.38
,15.0,15.0,20,,30.0,3.3,-2.92,23875,-14275,15,10,-14.4,-2.92,0.38
-20.0,,15.0,20,,30.0,3.3,-2.92,23875,-14275,15,10,-14.4,-2.92,0.38
-20.0,,15.0,20,0.0,30.0,3.3,-2.92,23875,-14275,15,10,-14.4,-2.92,0.38
-20.0,15.0,15.0,20,,30.0,3.3,-2.92,23875,-14275,15,10,-14.4,-2.92,0.38
-20.0,15.0,15.0,20,0.0,30.0,3.3,-2.92,23875,-14275,15,10,-14.4,-2.92,0.38
-15.0,,15.0,20,,30.0,3.3,-2.92,23875,-14275,15,10,-14.4,-2.92,0.38
-15.0,,15.0,20,0.0,30.0,3.3,-2.92,23875,-14275,15,10,-14.4,-2.92,0.38
-15.0,15.0,15.0,20,,30.0,3.3,-2.92,23875,-14275,15,10,-14.4,-2.92,0.38
-15.0,15.0,15.0,20,0.0,30.0,3.3,-2.92,23875,-14275,15,10,-14.4,-2.92,0.38
10.0,,8.0,20,,30.0,1.59,-2.92,16117,-17201,15,10,-10.2,-2.92,-1.34
10.0,8.0,8.0,20,,30.0,1.59,-2.92,16117,-17201,15,10,-10.2,-2.92,-1.34
10.0,10.0,8.0,20,,30.0,1.59,-2.92,16117,-17201,15,10,-10.2,-2.92,-1.34
10.0,15.0,8.0,20,,30.0,1.59,-2.92,16117,-17201,15,10,-10.2,-2.92,-1.34
10.0,,8.0,15,,30.0,1.1,-2.92,11122,-17201,15,10,-10.2,-2.92,-1.83
10.0,8.0,8.0,15,,30.0,1.1,-2.92,11122,-17201,15,10,-10.2,-2.92,-1.83
10.0,10.0,8.0,15,,30.0,1.1,-2.92,11122,-17201,15,10,-10.2,-2.92,-1.83
10.0,15.0,8.0,15,,30.0,1.1,-2.92,11122,-17201,15,10,-10.2,-2.92,-1.83
10.0,,10.0,10,,30.0,-0.09,-2.92,-1047,-17165,15,10,-10.2,-2.92,-3.01
10.0,10.0,10.0,10,,30.0,-0.09,-2.92,-1047,-17165,15,10,-10.2,-2.92,-3.01
10.0,15.0,10.0,10,,30.0,-0.09,-2.92,-1047,-17165,15,10,-10.2,-2.92,-3.01
10.0,10.0,,10,,30.0,1.46,-2.93,16289,-18635,15,10,-10.2,-2.93,-1.46
-5.0,8.0,,20,,75.0,3.37,-2.94,35523,-25678,15,10,-8.0,-2.94,0.43
10.0,8.0,,10,,60.0,4.02,-2.95,46772,-20243,15,10,-10.2,-2.95,1.07
10.0,8.0,,10,,75.0,4.02,-2.95,46772,-20243,15,10,-10.2,-2.95,1.07
10.0,8.0,,10,,,4.02,-2.95,46772,-20243,15,10,-10.2,-2.95,1.07
,,10.0,15,,30.0,1.31,-2.96,9463,-14470,15,10,-10.2,-2.96,-1.65
,10.0,10.0,15,,30.0,1.31,-2.96,9463,-14470,15,10,-10.2,-2.96,-1.65
,15.0,10.0,15,,30.0,1.31,-2.96,9463,-14470,15,10,-10.2,-2.96,-1.65
-20.0,,10.0,15,,30.0,1.31,-2.96,9463,-14470,15,10,-10.2,-2.96,-1.65
-20.0,,10.0,15,0.0,30.0,1.31,-2.96,9463,-14470,15,10,-10.2,-2.96,-1.65
-20.0,10.0,10.0,15,,30.0,1.31,-2.96,9463,-14470,15,10,-10.2,-2.96,-1.65
-20.0,10.0,10.0,15,0.0,30.0,1.31,-2.96,9463,-14470,15,10,-10.2,-2.96,-1.65
-20.0,15.0,10.0,15,,30.0,1.31,-2.96,9463,-14470,15,10,-10.2,-2.96,-1.65
-20.0,15.0,10.0,15,0.0,30.0,1.31,-2.96,9463,-14470,15,10,-10.2,-2.96,-1.65
-15.0,,10.0,15,,30.0,1.31,-2.96,9463,-14470,15,10,-10.2,-2.96,-1.65
-15.0,,10.0,15,0.0,30.0,1.31,-2.96,9463,-14470,15,10,-10.2,-2.96,-1.65
-15.0,10.0,10.0,15,,30.0,1.31,-2.96,9463,-14470,15,10,-10.2,-2.96,-1.65
-15.0,10.0,10.0,15,0.0,30.0,1.31,-2.96,9463,-14470,15,10,-10.2,-2.96,-1.65
-15.0,15.0,10.0,15,,30.0,1.31,-2.96,9463,-14470,15,10,-10.2,-2.96,-1.65
-15.0,15.0,10.0,15,0.0,30.0,1.31,-2.96,9463,-14470,15,10,-10.2,-2.96,-1.65
,15.0,,15,,,7.34,-2.97,53080,-14507,15,10,-15.0,-2.97,4.37
-20.0,15.0,,15,,,7.34,-2.97,53080,-14507,15,10,-15.0,-2.97,4.37
-20.0,15.0,,15,0.0,,7.34,-2.97,53080,-14507,15,10,-15.0,-2.97,4.37
-5.0,,10.0,10,,60.0,1.95,-2.97,18652,-23021,15,10,-7.9,-2.97,-1.01
-5.0,,10.0,10,,75.0,1.95,-2.97,18652,-23021,15,10,-7.9,-2.97,-1.01
-5.0,,10.0,10,,,1.95,-2.97,18652,-23021,15,10,-7.9,-2.97,-1.01
-5.0,8.0,10.0,10,,60.0,1.95,-2.97,18652,-23021,15,10,-7.9,-2.97,-1.01
-5.0,8.0,10.0,10,,75.0,1.95,-2.97,18652,-23021,15,10,-7.9,-2.97,-1.01
-5.0,8.0,10.0,10,,,1.95,-2.97,18652,-23021,15,10,-7.9,-2.97,-1.01
-5.0,10.0,10.0,10,,60.0,1.95,-2.97,18652,-23021,15,10,-7.9,-2.97,-1.01
-5.0,10.0,10.0,10,,75.0,1.95,-2.97,18652,-23021,15,10,-7.9,-2.97,-1.01
-5.0,10.0,10.0,10,,,1.95,-2.97,18652,-23021,15,10,-7.9,-2.97,-1.01
-5.0,15.0,10.0,10,,60.0,1.95,-2.97,18652,-23021,15,10,-7.9,-2.97,-1.01
-5.0,15.0,10.0,10,,75.0,1.95,-2.97,18652,-23021,15,10,-7.9,-2.97,-1.01
-5.0,15.0,10.0,10,,,1.95,-2.97,18652,-23021,15,10,-7.9,-2.97,-1.01
-5.0,,15.0,15,,,6.14,-2.99,64807,-23238,15,10,-12.2,-2.99,3.15
-5.0,15.0,15.0,15,,,6.14,-2.99,64807,-23238,15,10,-12.2,-2.99,3.15
-15.0,15.0,,10,0.0,75.0,5.33,-2.99,41149,-21969,15,10,-15.0,-2.99,2.33
,,15.0,20,,75.0,7.1,-3.0,51366,-14661,15,10,-14.4,-3.0,4.11
,15.0,15.0,20,,75.0,7.1,-3.0,51366,-14661,15,10,-14.4,-3.0,4.11
-20.0,,15.0,20,,75.0,7.1,-3.0,51366,-14661,15,10,-14.4,-3.0,4.11
-20.0,,15.0,20,0.0,75.0,7.1,-3.0,51366,-14661,15,10,-14.4,-3.0,4.11
-20.0,15.0,15.0,20,,75.0,7.1,-3.0,51366,-14661,15,10,-14.4,-3.0,4.11
-20.0,15.0,15.0,20,0.0,75.0,7.1,-3.0,51366,-14661,15,10,-14.4,-3.0,4.11
-15.0,,15.0,20,,75.0,7.1,-3.0,51366,-14661,15,10,-14.4,-3.0,4.11
-15.0,,15.0,20,0.0,75.0,7.1,-3.0,51366,-14661,15,10,-14.4,-3.0,4.11
-15.0,15.0,15.0,20,,75.0,7.1,-3.0,51366,-14661,15,10,-14.4,-3.0,4.11
-15.0,15.0,15.0,20,0.0,75.0,7.1,-3.0,51366,-14661,15,10,-14.4,-3.0,4.11
-15.0,15.0,,10,0.0,60.0,5.4,-3.03,41742,-22239,15,10,-15.0,-3.03,2.37
-5.0,,,10,,60.0,5.31,-3.05,56002,-23707,15,10,-18.0,-3.05,2.25
-10.0,8.0,10.0,20,,60.0,2.6,-3.05,18786,-16355,15,10,-8.1,-3.05,-0.45
-10.0,8.0,10.0,20,,75.0,2.6,-3.05,18786,-16355,15,10,-8.1,-3.05,-0.45
-10.0,8.0,10.0,20,,,2.6,-3.05,18786,-16355,15,10,-8.1,-3.05,-0.45
,8.0,,15,,60.0,5.37,-3.08,38829,-15065,15,10,-10.2,-3.08,2.29
-20.0,8.0,,15,,60.0,5.37,-3.08,38829,-15065,15,10,-10.2,-3.08,2.29
-20.0,8.0,,15,0.0,60.0,5.37,-3.08,38829,-15065,15,10,-10.2,-3.08,2.29
-15.0,8.0,,15,,60.0,5.37,-3.08,38829,-15065,15,10,-10.2,-3.08,2.29
-15.0,8.0,,15,0.0,60.0,5.37,-3.08,38829,-15065,15,10,-10.2,-3.08,2.29
-10.0,,15.0,15,0.0,60.0,4.91,-3.11,45189,-24384,15,10,-9.7,-3.11,1.8
-10.0,10.0,15.0,15,0.0,60.0,4.91,-3.11,45189,-24384,15,10,-9.7,-3.11,1.8
-10.0,15.0,15.0,15,0.0,60.0,4.91,-3.11,45189,-24384,15,10,-9.7,-3.11,1.8
-10.0,,15.0,15,0.0,75.0,4.85,-3.11,44596,-24384,15,10,-9.7,-3.11,1.74
-10.0,,15.0,15,0.0,,4.85,-3.11,44596,-24384,15,10,-9.7,-3.11,1.74
-10.0,10.0,15.0,15,0.0,75.0,4.85,-3.11,44596,-24384,15,10,-9.7,-3.11,1.74
-10.0,10.0,15.0,15,0.0,,4.85,-3.11,44596,-24384,15,10,-9.7,-3.11,1.74
-10.0,15.0,15.0,15,0.0,75.0,4.85,-3.11,44596,-24384,15,10,-9.7,-3.11,1.74
-10.0,15.0,15.0,15,0.0,,4.85,-3.11,44596,-24384,15,10,-9.7,-3.11,1.74
-5.0,,15.0,10,,30.0,4.07,-3.15,40894,-24413,15,10,-12.2,-3.15,0.92
-5.0,15.0,15.0,10,,30.0,4.07,-3.15,40894,-24413,15,10,-12.2,-3.15,0.92
10.0,15.0,,10,0.0,60.0,2.72,-3.16,32958,-21711,15,10,-15.0,-3.16,-0.45
10.0,15.0,,15,0.0,60.0,2.72,-3.16,32958,-21711,15,10,-15.0,-3.16,-0.45
10.0,15.0,,20,0.0,60.0,2.72,-3.16,32958,-21711,15,10,-15.0,-3.16,-0.45
10.0,8.0,10.0,10,,30.0,-0.04,-3.16,-492,-18577,15,10,-10.2,-3.16,-3.2
-10.0,10.0,,15,0.0,30.0,2.94,-3.17,25582,-24943,15,10,-10.0,-3.17,-0.24
-20.0,,,15,0.0,75.0,8.32,-3.18,60173,-23486,15,10,-26.1,-3.18,5.14
-5.0,10.0,,20,,,6.6,-3.18,69633,-27832,15,10,-10.0,-3.18,3.41
10.0,8.0,,20,,30.0,0.86,-3.18,9594,-20239,15,10,-10.2,-3.18,-2.32
10.0,8.0,15.0,20,,30.0,0.86,-3.18,9594,-20239,15,10,-10.2,-3.18,-2.32
10.0,8.0,,15,,30.0,0.41,-3.18,4599,-20239,15,10,-10.2,-3.18,-2.77
10.0,8.0,15.0,15,,30.0,0.41,-3.18,4599,-20239,15,10,-10.2,-3.18,-2.77
-5.0,,15.0,10,,75.0,4.29,-3.19,45252,-24731,15,10,-12.2,-3.19,1.1
-5.0,15.0,15.0,10,,75.0,4.29,-3.19,45252,-24731,15,10,-12.2,-3.19,1.1
-10.0,10.0,,20,0.0,75.0,4.66,-3.2,42874,-26681,15,10,-10.2,-3.2,1.46
-10.0,15.0,,10,,30.0,4.58,-3.2,39887,-23585,15,10,-15.0,-3.2,1.38
-10.0,10.0,,15,0.0,,4.85,-3.21,44655,-26797,15,10,-10.2,-3.21,1.64
-10.0,,10.0,15,,60.0,3.41,-3.22,26316,-18905,15,10,-8.6,-3.22,0.19
-10.0,,10.0,15,,75.0,3.41,-3.22,26316,-18905,15,10,-8.6,-3.22,0.19
-10.0,,10.0,15,,,3.41,-3.22,26316,-18905,15,10,-8.6,-3.22,0.19
-10.0,10.0,10.0,15,,60.0,3.41,-3.22,26316,-18905,15,10,-8.6,-3.22,0.19
-10.0,10.0,10.0,15,,75.0,3.41,-3.22,26316,-18905,15,10,-8.6,-3.22,0.19
-10.0,10.0,10.0,15,,,3.41,-3.22,26316,-18905,15,10,-8.6,-3.22,0.19
-10.0,15.0,10.0,15,,60.0,3.41,-3.22,26316,-18905,15,10,-8.6,-3.22,0.19
-10.0,15.0,10.0,15,,75.0,3.41,-3.22,26316,-18905,15,10,-8.6,-3.22,0.19
-10.0,15.0,10.0,15,,,3.41,-3.22,26316,-18905,15,10,-8.6,-3.22,0.19
-5.0,8.0,15.0,20,,30.0,1.13,-3.23,11372,-25066,15,10,-8.0,-3.23,-2.1
10.0,8.0,10.0,10,0.0,60.0,1.7,-3.24,18893,-19052,15,10,-10.2,-3.24,-1.54
10.0,8.0,10.0,10,0.0,75.0,1.7,-3.24,18893,-19052,15,10,-10.2,-3.24,-1.54
10.0,8.0,10.0,10,0.0,,1.7,-3.24,18893,-19052,15,10,-10.2,-3.24,-1.54
10.0,8.0,10.0,15,0.0,60.0,1.7,-3.24,18893,-19052,15,10,-10.2,-3.24,-1.54
10.0,8.0,10.0,15,0.0,75.0,1.7,-3.24,18893,-19052,15,10,-10.2,-3.24,-1.54
10.0,8.0,10.0,15,0.0,,1.7,-3.24,18893,-19052,15,10,-10.2,-3.24,-1.54
10.0,8.0,10.0,20,0.0,60.0,1.7,-3.24,18893,-19052,15,10,-10.2,-3.24,-1.54
10.0,8.0,10.0,20,0.0,75.0,1.7,-3.24,18893,-19052,15,10,-10.2,-3.24,-1.54
10.0,8.0,10.0,20,0.0,,1.7,-3.24,18893,-19052,15,10,-10.2,-3.24,-1.54
,8.0,10.0,15,,30.0,1.39,-3.25,10018,-15883,15,10,-10.2,-3.25,-1.86
-20.0,8.0,10.0,15,,30.0,1.39,-3.25,10018,-15883,15,10,-10.2,-3.25,-1.86
-20.0,8.0,10.0,15,0.0,30.0,1.39,-3.25,10018,-15883,15,10,-10.2,-3.25,-1.86
-15.0,8.0,10.0,15,,30.0,1.39,-3.25,10018,-15883,15,10,-10.2,-3.25,-1.86
-15.0,8.0,10.0,15,0.0,30.0,1.39,-3.25,10018,-15883,15,10,-10.2,-3.25,-1.86
10.0,,10.0,10,0.0,60.0,1.62,-3.26,18049,-19193,15,10,-10.2,-3.26,-1.64
10.0,,10.0,10,0.0,75.0,1.62,-3.26,18049,-19193,15,10,-10.2,-3.26,-1.64
10.0,,10.0,10,0.0,,1.62,-3.26,18049,-19193,15,10,-10.2,-3.26,-1.64
10.0,,10.0,15,0.0,60.0,1.62,-3.26,18049,-19193,15,10,-10.2,-3.26,-1.64
10.0,,10.0,15,0.0,75.0,1.62,-3.26,18049,-19193,15,10,-10.2,-3.26,-1.64
10.0,,10.0,15,0.0,,1.62,-3.26,18049,-19193,15,10,-10.2,-3.26,-1.64
10.0,,10.0,20,0.0,60.0,1.62,-3.26,18049,-19193,15,10,-10.2,-3.26,-1.64
10.0,,10.0,20,0.0,75.0,1.62,-3.26,18049,-19193,15,10,-10.2,-3.26,-1.64
10.0,,10.0,20,0.0,,1.62,-3.26,18049,-19193,15,10,-10.2,-3.26,-1.64
10.0,10.0,10.0,10,0.0,60.0,1.62,-3.26,18049,-19193,15,10,-10.2,-3.26,-1.64
10.0,10.0,10.0,10,0.0,75.0,1.62,-3.26,18049,-19193,15,10,-10.2,-3.26,-1.64
10.0,10.0,10.0,10,0.0,,1.62,-3.26,18049,-19193,15,10,-10.2,-3.26,-1.64
10.0,10.0,10.0,15,0.0,60.0,1.62,-3.26,18049,-19193,15,10,-10.2,-3.26,-1.64
10.0,10.0,10.0,15,0.0,75.0,1.62,-3.26,18049,-19193,15,10,-10.2,-3.26,-1.64
10.0,10.0,10.0,15,0.0,,1.62,-3.26,18049,-19193,15,10,-10.2,-3.26,-1.64
10.0,10.0,10.0,20,0.0,60.0,1.62,-3.26,18049,-19193,15,10,-10.2,-3.26,-1.64
10.0,10.0,10.0,20,0.0,75.0,1.62,-3.26,18049,-19193,15,10,-10.2,-3.26,-1.64
10.0,10.0,10.0,20,0.0,,1.62,-3.26,18049,-19193,15,10,-10.2,-3.26,-1.64
10.0,15.0,10.0,10,0.0,60.0,1.62,-3.26,18049,-19193,15,10,-10.2,-3.26,-1.64
10.0,15.0,10.0,10,0.0,75.0,1.62,-3.26,18049,-19193,15,10,-10.2,-3.26,-1.64
10.0,15.0,10.0,10,0.0,,1.62,-3.26,18049,-19193,15,10,-10.2,-3.26,-1.64
10.0,15.0,10.0,15,0.0,60.0,1.62,-3.26,18049,-19193,15,10,-10.2,-3.26,-1.64
10.0,15.0,10.0,15,0.0,75.0,1.62,-3.26,18049,-19193,15,10,-10.2,-3.26,-1.64
