time,open,high,low,close,EMA,Volume,RSI,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2026-03-19T10:03:00+05:30,23242.85,23260.25,23242.3,23259.75,23250.0823667284,1106399,45.95006756245701,,,,
2026-03-19T10:04:00+05:30,23259.95,23269.95,23256.75,23264.85,23251.92832088735,1403313,48.007044822669286,,,,
2026-03-19T10:05:00+05:30,23264.9,23267.15,23260.45,23262.25,23253.21853077643,898894,47.0245132845289,,,,
2026-03-19T10:06:00+05:30,23262.55,23264.35,23251.8,23255.6,23253.516214429375,862536,44.51504711732112,,,,
2026-03-19T10:07:00+05:30,23254.1,23258,23247.6,23251.35,23253.245437625705,974428,42.93797847070474,,,,
2026-03-19T10:08:00+05:30,23251.25,23256.1,23248.45,23253.45,23253.271007922493,935457,43.99381050344304,,,,
2026-03-19T10:09:00+05:30,23254.7,23268.35,23253.9,23261.2,23254.26213193218,873688,47.83029257369073,,,,
2026-03-19T10:10:00+05:30,23260.5,23260.85,23249.35,23252.2,23254.004365440658,1152155,44.05606292888669,,,,
2026-03-19T10:11:00+05:30,23251.3,23251.8,23235.7,23238.5,23252.066319760575,1149185,39.00988360643531,,,,
2026-03-19T10:12:00+05:30,23236.15,23249.55,23236.15,23242.5,23250.870529790503,711357,41.130072731842525,,,,
2026-03-19T10:13:00+05:30,23243,23243.85,23235.9,23239.8,23249.48671356669,3065228,40.1163367426796,,,,
2026-03-19T10:14:00+05:30,23239.6,23245.6,23236.65,23236.65,23247.882124370855,1242783,38.911374516531495,,,,
2026-03-19T10:15:00+05:30,23234.75,23234.95,23219.5,23225.6,23245.096858824498,2737911,34.94598496644397,,,,
2026-03-19T10:16:00+05:30,23226.2,23226.2,23215.8,23217.45,23241.641001471435,1375337,32.32910957692073,,,,
2026-03-19T10:17:00+05:30,23214.45,23220.85,23204.05,23220.7,23239.023376287507,2279361,34.43750312042931,,,,
2026-03-19T10:18:00+05:30,23222.85,23224.25,23214.2,23218.1,23236.40795425157,1282506,33.53727569824758,,,,
2026-03-19T10:19:00+05:30,23218.2,23219.85,23212.15,23217,23233.981959970122,1226711,33.14253641773661,,,,
2026-03-19T10:20:00+05:30,23216.95,23227,23214.75,23225.1,23232.87171497386,1395128,38.85015498247998,,,,
2026-03-19T10:21:00+05:30,23224.65,23239.05,23222.4,23235.5,23233.200250602127,1191279,45.306327609549,,,,
2026-03-19T10:22:00+05:30,23237.65,23246.8,23234.5,23246.8,23234.90021927686,1332255,51.32025099848037,,,,
2026-03-19T10:23:00+05:30,23244.05,23251.3,23241.35,23250.5,23236.850191867252,803632,53.137257459172254,,,,
2026-03-19T10:24:00+05:30,23251,23260,23242.15,23260,23239.743917883847,902678,57.52140214956009,,,,
2026-03-19T10:25:00+05:30,23258.45,23267.55,23257.95,23266.9,23243.138428148366,1538782,60.41785629617126,,,,
2026-03-19T10:26:00+05:30,23268.15,23282.65,23268.15,23276.35,23247.28987462982,1657736,64.0348349333286,,,,
2026-03-19T10:27:00+05:30,23276.15,23279.3,23273.55,23275.95,23250.87239030109,856064,63.76920896630165,,,,
2026-03-19T10:28:00+05:30,23276.25,23283.95,23274.8,23278.4,23254.313341513454,1170679,64.73414695386447,,,,
2026-03-19T10:29:00+05:30,23276.8,23278.15,23268.7,23272.4,23256.574173824272,818923,60.48557250530335,,,,
2026-03-19T10:30:00+05:30,23273.15,23283.55,23272.65,23281.85,23259.733652096238,1371743,64.44371498919628,,,,
2026-03-19T10:31:00+05:30,23282.3,23282.3,23274.35,23276.35,23261.81069558421,1591166,60.636681316373625,,,,
2026-03-19T10:32:00+05:30,23276.6,23281,23273.95,23281,23264.20935863618,1314422,62.64586560587154,,,,
2026-03-19T10:33:00+05:30,23281.75,23285.55,23275.7,23281.55,23266.376938806658,902103,62.887159693272814,,,,
2026-03-19T10:34:00+05:30,23280.9,23287.15,23274.15,23274.15,23267.348571455826,1073039,57.50487823232222,,,,
2026-03-19T10:35:00+05:30,23275.2,23279.05,23273.35,23275.45,23268.36125002385,836152,58.18199574020682,,,,
2026-03-19T10:36:00+05:30,23275.1,23288.5,23271.7,23288.5,23270.878593770867,1160062,64.32693063940987,,,,
2026-03-19T10:37:00+05:30,23287.8,23295.4,23281.35,23294.5,23273.831269549508,1015091,66.7463893411946,,,,
2026-03-19T10:38:00+05:30,23293.05,23300.4,23293.05,23295.85,23276.583610855818,1259408,67.28404538700823,,,,
2026-03-19T10:39:00+05:30,23294.9,23317.8,23293.2,23311.6,23280.96065949884,2105417,72.80787577277977,,,,
2026-03-19T10:40:00+05:30,23313.35,23316.3,23304.5,23308.35,23284.384327061485,932906,70.17488151514132,,,,
2026-03-19T10:41:00+05:30,23308.8,23308.8,23294.3,23294.95,23285.7050361788,1236145,60.46562030944964,,,,
2026-03-19T10:42:00+05:30,23293.45,23299.85,23287.3,23299.85,23287.473156656448,898109,62.50836835384531,,,,
2026-03-19T10:43:00+05:30,23299.55,23299.75,23290.95,23291.5,23287.97651207439,1211496,57.094482507935936,,,,
2026-03-19T10:44:00+05:30,23292.7,23315,23292.7,23311.7,23290.94194806509,1252244,64.9934424941743,,,,
2026-03-19T10:45:00+05:30,23312.6,23312.6,23300.55,23307.7,23293.036704556955,1235824,62.538194235833544,,,,
2026-03-19T10:46:00+05:30,23307.75,23311.15,23303.4,23305.9,23294.644616487334,1252631,61.413875183767935,,,,
2026-03-19T10:47:00+05:30,23306.25,23310.25,23304.6,23309.5,23296.50153942642,724274,62.85231171688654,,,,
2026-03-19T10:48:00+05:30,23309.75,23309.75,23290.6,23291.1,23295.826346998118,1036697,52.15130317621495,,,,
2026-03-19T10:49:00+05:30,23291.25,23291.25,23275.05,23276.75,23293.441803623355,1241371,45.6268686041853,,,,
2026-03-19T10:50:00+05:30,23278.4,23291.25,23272.6,23290.15,23293.030328170436,1274851,51.703103073269226,,,,
2026-03-19T10:51:00+05:30,23290.6,23290.6,23278.35,23281.55,23291.59528714913,838016,47.996008729109676,,,,
2026-03-19T10:52:00+05:30,23281.35,23284.1,23276.5,23279.15,23290.03962625549,718483,46.98358878845697,,,,
2026-03-19T10:53:00+05:30,23279.3,23283.45,23277.45,23282.55,23289.103422973552,697784,48.636547971494174,,,,
2026-03-19T10:54:00+05:30,23282.25,23287.5,23277.8,23287.5,23288.90299510186,680153,51.03035808248282,,,,
2026-03-19T10:55:00+05:30,23286.4,23287.3,23274.95,23275.15,23287.18387071413,655464,45.35135386161276,,,,
2026-03-19T10:56:00+05:30,23275.6,23279.35,23273,23277.95,23286.029636874864,845339,46.79697878743805,,,,
2026-03-19T10:57:00+05:30,23278.55,23291.7,23277.7,23282.15,23285.544682265507,1177799,48.977276502923715,,,,
2026-03-19T10:58:00+05:30,23282.7,23284.85,23276.3,23280.45,23284.907846982318,1662028,48.117730831831366,,,,
2026-03-19T10:59:00+05:30,23280.4,23280.5,23258.3,23260.45,23281.85061610953,1565853,39.36488843697257,,,,
2026-03-19T11:00:00+05:30,23260.65,23264.65,23247.85,23250.55,23277.938039095836,1396694,35.88513526012301,,,,
2026-03-19T11:01:00+05:30,23250.5,23255.15,23244.65,23251.15,23274.589534208855,1305614,36.25292567926097,,,,
2026-03-19T11:02:00+05:30,23251.05,23261.65,23247.9,23251.25,23271.67209243275,1625041,36.31849315218691,,,,
2026-03-19T11:03:00+05:30,23250.7,23256.65,23249.6,23252.05,23269.219330878655,859603,36.87784448758341,,,,
2026-03-19T11:04:00+05:30,23252,23254.1,23246.95,23250.1,23266.829414518823,820778,36.04671938149649,,,,
2026-03-19T11:05:00+05:30,23251.05,23251.2,23241,23244.9,23264.08823770397,1010658,33.855511088923606,,,,
2026-03-19T11:06:00+05:30,23245,23251.1,23243.75,23248.9,23262.189707990976,580251,37.026655413749474,,,,
2026-03-19T11:07:00+05:30,23251.65,23259.25,23247.3,23247.8,23260.390994492103,710809,36.50829565496897,,,,
2026-03-19T11:08:00+05:30,23250.05,23250.05,23239.9,23242.35,23258.13587018059,1039505,33.97076867131905,,,,
2026-03-19T11:09:00+05:30,23241.15,23247.95,23238.55,23239.4,23255.793886408017,797568,32.647994178906444,,,,
2026-03-19T11:10:00+05:30,23241.45,23251.4,23238.7,23251.4,23255.244650607016,835745,42.46263325036905,,,,
2026-03-19T11:11:00+05:30,23250.9,23251.5,23244.05,23248.1,23254.351569281138,480910,40.70592824348016,,,,
2026-03-19T11:12:00+05:30,23247.2,23248.95,23237.2,23240.5,23252.620123120996,771908,36.91789974041132,,,,
2026-03-19T11:13:00+05:30,23240.9,23254.95,23238.7,23253.1,23252.68010773087,1477217,45.90561667387152,,,,
2026-03-19T11:14:00+05:30,23252.35,23253.9,23217.1,23220.95,23248.713844264512,2471784,32.989881904319546,,,,
2026-03-19T11:15:00+05:30,23221.35,23221.4,23211.6,23213.55,23244.318363731447,946220,30.839127594648048,,,,
2026-03-19T11:16:00+05:30,23213.4,23219.15,23209.2,23213.2,23240.428568265015,759901,30.737058713161375,,,,
2026-03-19T11:17:00+05:30,23213.5,23221.5,23207.55,23221.5,23238.062497231887,1537516,36.135237963251065,,,,
2026-03-19T11:18:00+05:30,23221.45,23228.9,23220.9,23222,23236.054685077903,923559,36.456525533668845,,,,
2026-03-19T11:19:00+05:30,23222.35,23222.65,23217.35,23218.7,23233.885349443164,1038363,35.19795187431646,,,,
2026-03-19T11:20:00+05:30,23219.55,23222.8,23216.45,23217.95,23231.893430762768,902690,34.903035714245405,,,,
2026-03-19T11:21:00+05:30,23217,23232.05,23214.95,23230.05,23231.663001917423,1136441,43.175345197897244,,,,
2026-03-19T11:22:00+05:30,23232.1,23244.45,23232.05,23234.55,23232.023876677744,1136408,45.927388175873325,,,,
2026-03-19T11:23:00+05:30,23234.7,23244.75,23234.45,23244.75,23233.614642093027,1026152,51.64402840133298,,,,
2026-03-19T11:24:00+05:30,23244.5,23253.6,23244.5,23246.45,23235.219061831398,1143343,52.544527430606934,,,,
2026-03-19T11:25:00+05:30,23244.9,23246,23239.85,23242.55,23236.135429102473,807173,50.23338887900354,,,,
2026-03-19T11:26:00+05:30,23241.9,23242.3,23231.2,23235.9,23236.106000464664,1263687,46.47933805898422,,,,
2026-03-19T11:27:00+05:30,23235.75,23243.75,23235.75,23242.4,23236.89275040658,510520,50.38251976665198,,,,
2026-03-19T11:28:00+05:30,23243.85,23244.3,23232.3,23234.15,23236.549906605756,751166,45.81547984016252,,,,
