instrument,direction,option_type,strike,expiry_type,expiry_code,signal_time,base_price,parts_filled,total_levels,avg_entry_price,exit_time,exit_price,exit_reason,pnl,pnl_pct,money_pnl,lot_size,status,level_1_target,level_1_pct,level_1_capital_pct,part_1_time,part_1_price
NIFTY,buy,CE,24200.0,WEEK,1,2025-01-02 14:50:00+05:30,14.95,1,1,14.95,2025-01-02 14:51:00+05:30,16.07125,TARGET,1.1212499999999999,7.5,84.09374999999999,75,CLOSED,14.95,0,100.0,2025-01-02 14:50:00+05:30,14.95
NIFTY,buy,CE,24200.0,WEEK,1,2025-01-02 14:55:00+05:30,33.05,1,1,33.05,2025-01-02 14:56:00+05:30,31.727999999999994,STOP_LOSS,-1.3220000000000027,-4.000000000000008,-99.1500000000002,75,CLOSED,33.05,0,100.0,2025-01-02 14:55:00+05:30,33.05
NIFTY,buy,CE,24150.0,WEEK,1,2025-01-03 11:24:00+05:30,149.6,1,1,149.6,2025-01-03 11:25:00+05:30,143.61599999999999,STOP_LOSS,-5.984000000000009,-4.000000000000006,-448.80000000000064,75,CLOSED,149.6,0,100.0,2025-01-03 11:24:00+05:30,149.6
NIFTY,buy,CE,24100.0,WEEK,1,2025-01-03 13:04:00+05:30,153.75,1,1,153.75,2025-01-03 13:12:00+05:30,147.6,STOP_LOSS,-6.150000000000006,-4.0000000000000036,-461.25000000000045,75,CLOSED,153.75,0,100.0,2025-01-03 13:04:00+05:30,153.75
NIFTY,buy,PE,24050.0,WEEK,1,2025-01-03 13:57:00+05:30,160.45,1,1,160.45,2025-01-03 14:03:00+05:30,172.48375,TARGET,12.033749999999998,7.5,902.5312499999998,75,CLOSED,160.45,0,100.0,2025-01-03 13:57:00+05:30,160.45
NIFTY,buy,PE,24050.0,WEEK,1,2025-01-06 09:34:00+05:30,199.4,1,1,199.4,2025-01-06 09:35:00+05:30,214.355,TARGET,14.954999999999984,7.499999999999991,1121.6249999999989,75,CLOSED,199.4,0,100.0,2025-01-06 09:34:00+05:30,199.4
NIFTY,buy,PE,23850.0,WEEK,1,2025-01-06 10:45:00+05:30,167.95,1,1,167.95,2025-01-06 10:47:00+05:30,161.23199999999997,STOP_LOSS,-6.718000000000018,-4.000000000000011,-503.85000000000133,75,CLOSED,167.95,0,100.0,2025-01-06 10:45:00+05:30,167.95
NIFTY,buy,PE,23800.0,WEEK,1,2025-01-06 11:09:00+05:30,176.25,1,1,176.25,2025-01-06 11:10:00+05:30,189.46875,TARGET,13.21875,7.5,991.40625,75,CLOSED,176.25,0,100.0,2025-01-06 11:09:00+05:30,176.25
NIFTY,buy,PE,23750.0,WEEK,1,2025-01-06 11:42:00+05:30,205.8,1,1,205.8,2025-01-06 11:43:00+05:30,197.568,STOP_LOSS,-8.232,-3.9999999999999996,-617.4,75,CLOSED,205.8,0,100.0,2025-01-06 11:42:00+05:30,205.8
NIFTY,buy,PE,23650.0,WEEK,1,2025-01-06 11:48:00+05:30,188.95,1,1,188.95,2025-01-06 11:49:00+05:30,203.12124999999997,TARGET,14.171249999999986,7.499999999999993,1062.843749999999,75,CLOSED,188.95,0,100.0,2025-01-06 11:48:00+05:30,188.95
NIFTY,buy,PE,23700.0,WEEK,1,2025-01-07 09:46:00+05:30,144.65,1,1,144.65,2025-01-07 09:47:00+05:30,138.864,STOP_LOSS,-5.786000000000001,-4.000000000000001,-433.9500000000001,75,CLOSED,144.65,0,100.0,2025-01-07 09:46:00+05:30,144.65
NIFTY,buy,PE,23700.0,WEEK,1,2025-01-07 09:48:00+05:30,150.15,1,1,150.15,2025-01-07 09:49:00+05:30,161.41125,TARGET,11.26124999999999,7.499999999999993,844.5937499999992,75,CLOSED,150.15,0,100.0,2025-01-07 09:48:00+05:30,150.15
NIFTY,buy,CE,23750.0,WEEK,1,2025-01-07 10:14:00+05:30,145.95,1,1,145.95,2025-01-07 10:15:00+05:30,156.89624999999998,TARGET,10.946249999999992,7.499999999999996,820.9687499999994,75,CLOSED,145.95,0,100.0,2025-01-07 10:14:00+05:30,145.95
NIFTY,buy,CE,23750.0,WEEK,1,2025-01-07 11:27:00+05:30,139.05,1,1,139.05,2025-01-07 11:30:00+05:30,133.488,STOP_LOSS,-5.562000000000012,-4.000000000000008,-417.1500000000009,75,CLOSED,139.05,0,100.0,2025-01-07 11:27:00+05:30,139.05
